,Unnamed: 0,id,job,original_name,popularity,air_date,episode_number,Title,overview,runtime,season_number,vote_average,list_of_characters,list_of_popularity,title_len,holiday_episode,sentiment
85,85,86475,"['Writer', 'Director', 'Executive Story Editor', 'Executive Story Editor', 'Executive Story Editor', 'Executive Story Editor']","['Shana Goldberg-Meehan', 'Dana De Vally Piazza', 'Shana Goldberg-Meehan', 'Scott Silveri', 'Andrew Reich', 'Ted Cohen']","[1.788, 3.086, 1.788, 3.0, 1.788, 3.069]",1998-01-29,13.0,The One with Rachel's Crush,"After seeing Kathy's play, Chandler becomes convinced she is cheating on him with her co-star. Rachel develops a crush on one of her customers. Monica becomes jealous when she realizes she is no longer the 'hostess'.",23.0,4.0,8.25,"['Mr. Waltham', 'Joshua Burgin', 'Kathy', 'Gunther']","[3.161, 19.207, 33.327, 8.622]",27,0,0.0
86,86,86483,"['Director', 'Editor', 'Director of Photography', 'Executive Story Editor', 'Executive Story Editor', 'Teleplay', 'Story', 'Story']","['James Burrows', 'Stephen Prime', 'Mikel Neiers', 'Andrew Reich', 'Ted Cohen', 'Wil Calhoun', 'Andrew Reich', 'Ted Cohen']","[5.803, 0.6, 1.632, 1.788, 3.069, 1.021, 1.788, 3.069]",1998-02-26,15.0,The One with All the Rugby,"Chandler runs into Janice, and finds her more irritating than ever. Meanwhile, Ross attempts to learn how to play rugby to impress Emily and Monica obsesses over an electric switch in her new apartment.",23.0,4.0,8.3,"['Janice', 'Liam', 'Devon', 'Ticket Counter Attendant', 'Emily Waltham', 'Gunther']","[19.494, 0.6, 3.347, 3.255, 14.562, 8.622]",26,0,0.07878787878787878
87,87,86528,"['Director', 'Writer']","['Shelley Jensen', 'Wil Calhoun']","[3.842, 1.021]",1997-09-25,1.0,The One with the Jellyfish,"Ross chooses between Rachel and his bald-headed girlfriend Bonnie. Phoebe struggles to deal with the revelation that her mother's friend is actually her mother. Monica gets stung by a jellyfish, forcing Chandler and Joey to step up to the plate in order to relieve her pain.",23.0,4.0,8.842,"['Bonnie', 'Phoebe Abbott Sr.', 'Gunther']","[13.713, 23.395, 8.622]",26,0,0.0
88,88,86534,"['Director', 'Writer', 'Editor', 'Director of Photography', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor']","['Kevin S. Bright', 'Seth Kurland', 'Stephen Prime', 'Mikel Neiers', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett']","[1.519, 1.261, 0.6, 1.632, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6]",1998-09-24,1.0,The One After Ross Says Rachel,"In the aftermath of his Freudian slip, Ross tries to rescue his marriage with Emily.  Meanwhile, Chandler and Monica try and find a moment alone in order to continue their affair while overseas.",23.0,5.0,8.67,"['Jack Geller', 'Andrea Waltham', 'Steven Waltham', 'The Registrar', 'Emily Waltham', 'Judy Geller']","[21.466, 20.229, 20.297, 5.62, 14.562, 13.696]",30,0,-0.1
89,89,86535,"['Director', 'Writer', 'Set Decoration', 'Director of Photography', 'Editor', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Script Supervisor']","['Gary Halvorson', 'Wil Calhoun', 'Greg J. Grande', 'Mikel Neiers', 'Jay Scherberth', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Jolie Barnett']","[2.843, 1.021, 1.021, 1.632, 1.073, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 0.6]",1998-10-01,2.0,The One with All the Kissing,"Ross continues to try and mend his marriage to Emily. When Chandler accidentally kisses Monica in front of everyone before leaving for work, he tries to recover by kissing Rachel and Phoebe as well. Meanwhile, Phoebe starts getting irritated by everyone's London stories.",23.0,5.0,8.7,"['Dave', 'Gunther']","[5.847, 8.622]",28,0,-0.1
90,90,86536,"['Writer', 'Editor', 'Director of Photography', 'Art Direction', 'Director', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Sound Mixer']","['Scott Silveri', 'Stephen Prime', 'Mikel Neiers', 'Joe Stewart', 'Dana De Vally Piazza', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', 'Dana McClure']","[3.0, 0.6, 1.632, 0.924, 3.086, 0.6, 2.436, 1.303, 3.142, 0.656, 0.6, 0.6, 1.021, 1.261, 0.6]",1998-10-29,5.0,The One with the Kips,"Monica and Chandler plan an Atlantic City getaway in order to have an intimate weekend away from their friends.  Meanwhile, Ross prepares himself to tell Rachel that he can't see her anymore.",23.0,5.0,8.6,"['The Hotel Clerk', 'Gunther']","[0.703, 8.622]",21,0,0.2
91,91,86542,"['Director', 'Writer', 'Editor', 'Director of Photography', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer']","['Gary Halvorson', 'Alexa Junge', 'Stephen Prime', 'Mikel Neiers', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', 'Julie Heath', 'Nancy Gould', 'Dana McClure']","[2.843, 1.388, 0.6, 1.632, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6, 0.6, 1.021, 1.261, 0.732, 1.38, 0.6]",1998-11-05,6.0,The One with the Yeti,"Emily decides that the only way to continue her marriage with Ross is to have him get rid of all traces of Rachel in his apartment.  Meanwhile, Rachel and Monica mistake a hairy neighbor for a yeti.",23.0,5.0,8.0,"['Emily Waltham', 'Danny', 'Gunther']","[14.562, 8.415, 8.622]",21,1,0.0
92,92,86544,"['Director', 'Writer', 'Writer', 'Editor', 'Director of Photography', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Associate Producer', 'Costume Supervisor', 'Costume Supervisor']","['Gary Halvorson', 'Perry Rein', 'Gigi McCreery', 'Stephen Prime', 'Mikel Neiers', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', ""Jamie O'Connor"", 'Julie Heath', 'Nancy Gould']","[2.843, 1.303, 2.436, 0.6, 1.632, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 0.6, 0.6, 1.021, 1.261, 0.6, 0.732, 1.38]",1998-11-12,7.0,The One Where Ross Moves In,"Chandler and Joey let Ross move in with them once his marriage to Emily falls apart.  Meanwhile, Phoebe gets involved with the local health inspector and Rachel becomes convinced that Danny is trying to seduce her with mind games.",23.0,5.0,8.2,"['Larry', 'Tom', 'Danny', 'Gunther']","[9.407, 2.666, 8.415, 8.622]",27,0,0.0
93,93,86548,"['Writer', 'Director', 'Editor', 'Director of Photography', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer']","['Greg Malins', 'Kevin S. Bright', 'Stephen Prime', 'Mikel Neiers', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', 'Julie Heath', 'Nancy Gould', 'Dana Mark McClure']","[1.594, 1.519, 0.6, 1.632, 0.924, 0.6, 2.436, 1.303, 3.142, 0.6, 0.6, 1.021, 1.261, 0.732, 1.38, 0.6]",1998-11-19,8.0,The One with All the Thanksgivings,"Although the Thanksgiving meal is great, Chandler is still moody over his parent's divorce during the holiday when he was a boy and Ross is depressed about his second divorce. The group reminisces about their worst Thanksgivings in order to cheer them up, and Monica's worst memory is revealed.",23.0,5.0,8.5,"['Nora Bing', 'The Doctor', 'Jack Geller', 'Judy Geller', 'The Housekeeper', 'The Paramedic', 'Young Chandler']","[47.058, 4.901, 21.466, 13.696, 4.585, 0.694, 1.052]",34,0,-0.3
94,94,86551,"['Director', 'Writer', 'Writer', 'Editor', 'Director of Photography', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Associate Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist']","['Gary Halvorson', 'Andrew Reich', 'Ted Cohen', 'Stephen Prime', 'Mikel Neiers', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', ""Jamie O'Connor"", 'Julie Heath', 'Nancy Gould', 'Dana McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel']","[2.843, 1.788, 3.069, 0.6, 1.632, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6, 0.6, 1.021, 1.261, 0.6, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553]",1998-12-10,9.0,The One with Ross's Sandwich,"Joey starts to get uncomfortable with protecting Monica and Chandler's secret, especially when it places him in embarrassing situations with the rest of the group. Meanwhile, Ross becomes enraged at work when someone swipes his turkey sandwich. Phoebe and Rachel enroll in a literature class.",23.0,5.0,8.6,"['Dr. Ledbetter', 'The Teacher', 'Cynthia', 'The Female Student', 'Gunther']","[6.299, 2.831, 2.925, 0.98, 8.622]",28,0,-0.3
95,95,86553,"['Writer', 'Editor', 'Director of Photography', 'Art Direction', 'Director', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist']","['Shana Goldberg-Meehan', 'Stephen Prime', 'Mikel Neiers', 'Joe Stewart', 'Dana De Vally Piazza', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', 'Julie Heath', 'Nancy Gould', 'Dana McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel']","[1.788, 0.6, 1.632, 0.924, 3.086, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6, 0.6, 1.021, 1.261, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553]",1998-12-17,10.0,The One with the Inappropriate Sister,"Joey teaches Ross how to be unemployed. Phoebe is working for the Salvation Army during the holidays. Monica is tired of Rachel's obsessing about Danny and asks him to go out with her. Ross convinces Joey to write a play about himself. Phoebe is distressed after finding out that New Yorkers are mean. Rachel meets Danny's sister and is dismayed when the two seem a little too playful. Phoebe vows a return to ""Street Phoebe.""",23.0,5.0,8.0,"['Estelle Leonard', 'Krista', 'Bob', 'The Man', 'Danny', 'Ginger', 'Gunther']","[6.511, 2.789, 0.968, 4.856, 8.415, 0.6, 8.622]",37,0,-0.19090909090909092
96,96,86558,"['Director', 'Director of Photography', 'Editor', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist', 'Teleplay', 'Story', 'Second Assistant Director', 'Additional Music']","['Joe Regalbuto', 'Mikel Neiers', 'Jay Scherberth', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', 'Julie Heath', 'Nancy Gould', 'Dana Mark McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel', 'Suzie Villandry', 'Brian Boyle', 'Chris Kiley', 'Michael Skloff']","[5.005, 1.632, 1.073, 0.924, 0.6, 2.436, 1.303, 3.142, 0.6, 0.6, 1.021, 1.261, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553, 0.917, 1.46, 0.6, 0.706]",1999-01-07,11.0,The One with All the Resolutions,"With the New Year, the friends make New Year's resolutions. Ross resolves to try a new thing every day. Chandler resolves to not make fun of his friends for a week. Joey resolves to learn how to play the guitar, with Phoebe as his teacher. Rachel resolves to give up gossiping. Chandler nearly goes insane holding it all in. Ross is stuck in a sticky situation at his date's apartment, in constricting and hot leather pants. Rachel discovers a big secret (Monica and Chandler) that threatens to spoil her resolution.",23.0,5.0,8.7,"['Elizabeth Hornswoggle', 'Ben Geller', 'Gunther']","[3.656, 0.6, 8.622]",32,0,-0.037878787878787894
97,97,86566,"['Writer', 'Director', 'Editor', 'Director of Photography', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Associate Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist', 'Additional Music']","['Alicia Sky Varinaitis', 'Kevin S. Bright', 'Stephen Prime', 'Mikel Neiers', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', ""Jamie O'Connor"", 'Julie Heath', 'Nancy Gould', 'Dana Mark McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel', 'Michael Skloff']","[0.6, 1.519, 0.6, 1.632, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6, 0.6, 1.021, 1.261, 0.6, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553, 0.706]",1999-01-21,12.0,The One with Chandler's Work Laugh,"Monica begins to hang out with Chandler during his work functions, since they don't have to keep their relationship a secret among his coworkers.  However, she learns that Chandler has a second, more annoying personality when he's around his boss.  Meanwhile, Ross learns that Emily is getting remarried and in his grief hooks up with an old nemesis of the gang: Janice.",23.0,5.0,8.3,"['Janice', 'Kara', 'Doug', 'Gunther']","[19.494, 3.156, 11.869, 8.622]",34,0,-0.2333333333333333
98,98,86571,"['Director', 'Editor', 'Set Decoration', 'Director of Photography', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Associate Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist', 'Additional Music', 'Teleplay', 'Story']","['Gail Mancuso', 'Stephen Prime', 'Greg J. Grande', 'Mikel Neiers', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', ""Jamie O'Connor"", 'Julie Heath', 'Nancy Gould', 'Dana Mark McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel', 'Michael Skloff', 'Seth Kurland', 'Michael Curtis']","[2.681, 0.6, 1.021, 1.632, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6, 0.6, 1.021, 1.261, 0.6, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553, 0.706, 1.261, 1.608]",1999-02-04,13.0,The One with Joey's Bag,"Phoebe's grandmother dies, and Phoebe is shocked when her father turns up at the funeral. Meanwhile, Rachel gives Joey a ""man's bag"" for an audition, and Chandler is scared to tell Monica he doesn't like her massages.",23.0,5.0,8.1,"['Frank Buffay Sr.', 'The Casting Director', 'Gunther']","[10.52, 1.594, 8.622]",23,0,-0.7
99,99,86573,"['Writer', 'Director', 'Producer', 'Producer', 'Editor', 'Set Decoration', 'Director of Photography', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Associate Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist', 'Additional Music', 'Co-Producer', 'Co-Producer', 'Assistant Editor']","['Adam Chase', 'Kevin S. Bright', 'Shana Goldberg-Meehan', 'Scott Silveri', 'Stephen Prime', 'Greg J. Grande', 'Mikel Neiers', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', ""Jamie O'Connor"", 'Julie Heath', 'Nancy Gould', 'Dana Mark McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel', 'Michael Skloff', 'Andrew Reich', 'Ted Cohen', 'Todd Felker']","[2.15, 1.519, 1.788, 3.0, 0.6, 1.021, 1.632, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6, 0.6, 1.021, 1.261, 0.6, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553, 0.706, 1.788, 3.069, 0.677]",1999-02-18,15.0,The One with the Girl Who Hits Joey,"Joey starts dating Katie, a little girl who packs a mean punch.  When Ross refuses to contribute to the retirement fund of the building's maintenance man, he winds up offending everyone in the building. Meanwhile, Chandler freaks out about his relationship with Monica.",23.0,5.0,8.3,"['Steve', 'Katie', 'Guest #1', 'Guest #2', 'Guest #3', 'Gunther']","[12.884, 12.981, 2.705, 1.024, 1.73, 8.622]",35,0,-0.25
100,100,86574,"['Director', 'Writer', 'Writer', 'Producer', 'Executive Producer', 'Producer', 'Set Decoration', 'Director of Photography', 'Editor', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Associate Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist', 'Additional Music', 'Co-Producer', 'Co-Producer', 'Executive Producer', 'Executive Producer', 'Co-Executive Producer', 'Co-Producer', 'Executive Producer', 'Executive Producer', 'Executive Producer']","['Shelley Jensen', 'Andrew Reich', 'Ted Cohen', 'Shana Goldberg-Meehan', 'Greg Malins', 'Scott Silveri', 'Greg J. Grande', 'Mikel Neiers', 'Jay Scherberth', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', ""Jamie O'Connor"", 'Julie Heath', 'Nancy Gould', 'Dana Mark McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel', 'Michael Skloff', 'Andrew Reich', 'Ted Cohen', 'Adam Chase', 'Michael Curtis', 'Alexa Junge', 'Wendy Knoller', 'Kevin S. Bright', 'David Crane', 'Marta Kauffman']","[3.842, 1.788, 3.069, 1.788, 1.594, 3.0, 1.021, 1.632, 1.073, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6, 0.6, 1.021, 1.261, 0.6, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553, 0.706, 1.788, 3.069, 2.15, 1.608, 1.388, 0.608, 1.519, 3.76, 5.777]",1999-03-18,17.0,The One with Rachel's Inadvertent Kiss,"Monica becomes jealous of Phoebe and Gary. Rachel has an awkward encounter when she interviews for a new job. Joey tries to meet a girl living in Ross's building, but has trouble with finding her apartment.",23.0,5.0,8.5,"['Gary', 'The Window Woman', 'Mr. Zelner', 'The Man', 'The Little Girl', 'The Old Man', 'Gunther']","[27.554, 8.63, 3.003, 0.988, 2.634, 3.954, 8.622]",38,0,-0.19090909090909092
101,101,86576,"['Director', 'Producer', 'Producer', 'Producer', 'Executive Producer', 'Producer', 'Producer', 'Editor', 'Set Decoration', 'Director of Photography', 'Writer', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Costume Designer', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Associate Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist', 'Additional Music', 'Executive Producer', 'Co-Executive Producer', 'Executive Producer', 'Executive Producer', 'Executive Producer', 'Executive Producer']","['Gail Mancuso', 'Wendy Knoller', 'Shana Goldberg-Meehan', 'Ted Cohen', 'Greg Malins', 'Scott Silveri', 'Andrew Reich', 'Stephen Prime', 'Greg J. Grande', 'Mikel Neiers', 'Doty Abrams', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Debra McGuire', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', ""Jamie O'Connor"", 'Julie Heath', 'Nancy Gould', 'Dana Mark McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel', 'Michael Skloff', 'Adam Chase', 'Alexa Junge', 'Michael Curtis', 'Kevin S. Bright', 'David Crane', 'Marta Kauffman']","[2.681, 0.608, 1.788, 3.069, 1.594, 3.0, 1.788, 0.6, 1.021, 1.632, 0.621, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 3.805, 0.6, 0.6, 1.021, 1.261, 0.6, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553, 0.706, 2.15, 1.388, 1.542, 1.519, 3.76, 5.777]",1999-04-22,19.0,The One Where Ross Can't Flirt,"As Joey's Italian-speaking grandmother visits to watch him on TV, Ross has trouble flirting with the pizza delivery girl, and Rachel tries to find an earring of Monica's that she has misplaced.",23.0,5.0,8.6,"['Grandma Tribianni', 'Caitlin']","[4.444, 4.758]",30,0,-0.16666666666666666
102,102,86577,"['Director', 'Writer', 'Writer', 'Producer', 'Producer', 'Executive Producer', 'Producer', 'Producer', 'Set Decoration', 'Director of Photography', 'Editor', 'Art Direction', 'Unit Production Manager', 'Executive Story Editor', 'Executive Story Editor', 'First Assistant Director', 'Second Assistant Director', 'Script Supervisor', 'Supervising Producer', 'Supervising Producer', 'Supervising Producer', 'Associate Producer', 'Costume Supervisor', 'Costume Supervisor', 'Sound Mixer', 'Casting', 'Hairstylist', 'Makeup Artist', 'Additional Music', 'Executive Producer', 'Co-Executive Producer', 'Co-Producer', 'Executive Producer', 'Executive Producer', 'Executive Producer', 'Executive Producer']","['Gary Halvorson', 'Shana Goldberg-Meehan', 'Seth Kurland', 'Shana Goldberg-Meehan', 'Ted Cohen', 'Greg Malins', 'Scott Silveri', 'Andrew Reich', 'Greg J. Grande', 'Mikel Neiers', 'Jay Scherberth', 'Joe Stewart', 'Richard Allen', 'Gigi McCreery', 'Perry Rein', 'Ben Weiss', 'Carlos Piñero', 'Jolie Barnett', 'Todd Stevens', 'Wil Calhoun', 'Seth Kurland', ""Jamie O'Connor"", 'Julie Heath', 'Nancy Gould', 'Dana Mark McClure', 'Leslie Litt', 'Richard Marin', 'Robin Siegel', 'Michael Skloff', 'Adam Chase', 'Alexa Junge', 'Wendy Knoller', 'Michael Curtis', 'Kevin S. Bright', 'David Crane', 'Marta Kauffman']","[2.843, 1.788, 1.261, 1.788, 3.069, 1.594, 3.0, 1.788, 1.021, 1.632, 1.073, 0.924, 0.6, 2.436, 1.303, 3.142, 0.656, 0.6, 0.6, 1.021, 1.261, 0.6, 0.732, 1.38, 0.6, 0.6, 0.988, 1.553, 0.706, 2.15, 1.388, 0.608, 1.542, 1.519, 3.76, 5.777]",1999-04-29,20.0,The One with the Ride Along,"While the guys go on a ride-along with Gary, Rachel accidentally deletes a message from Emily on Ross's answering machine.",23.0,5.0,8.3,"['Gary', 'Emily Waltham', 'Gunther']","[27.554, 14.562, 8.622]",27,0,0.0
103,103,86579,"['Writer', 'Director']","['Greg Malins', 'Gary Halvorson']","[1.594, 2.843]",1999-05-06,21.0,The One with the Ball,"Phoebe learns that Gary is going to ask her to move in with him and thinking this is way to fast, she tries to get Chandler to talk him out of this decision. Rachel buys an expensive sphynx cat but is disappointed when it doesn't behave as she hoped it would. Meanwhile, Ross and Joey start throwing a ball while they are bored but it changes from a time-filler to a super-competitive obsession when Monica joins in.",23.0,5.0,8.297,"['Gary', 'Woman #1', 'Gunther']","[27.554, 0.782, 8.622]",21,0,-0.32999999999999996
104,104,86614,"['Director', 'Writer']","['Gary Halvorson', 'Wil Calhoun']","[2.843, 1.021]",1999-05-13,22.0,The One with Joey's Big Break,"Joey seems to have finally hit big when he gets offered a lead part in a movie shooting outside of Las Vegas. However, when Chandler begins expressing doubts about the film's legitimacy, it causes a rift in their friendship. Also, Rachel gets an eye infection but is reluctant to seek treatment because of her eye phobia. And Phoebe is mad at Ross, but doesn't know why.",23.0,5.0,8.135,"['Stanley', 'Gunther']","[7.236, 8.622]",29,0,-0.15625
105,105,86620,"['Director', 'Writer', 'Writer']","['Kevin S. Bright', 'Andrew Reich', 'Ted Cohen']","[1.519, 1.788, 3.069]",1999-05-20,23.0,The One in Vegas,"Chandler decides the only way to mend his friendship with Joey is to fly out to Vegas and visit him. Phoebe is determined not to be left out on another adventure, so everyone winds up going. Trouble is in the water, however, when Chandler finds out that Monica had lunch with Richard. Meanwhile, Ross and Rachel try to embarrass each other after an awkward encounter.

Chandler and Monica reconcile and hastily decide to get married. Ross and Rachel get drunk and roam the casino. Phoebe deals with a 'lurker' on the slot machines.",46.0,5.0,8.474,"['Randall', 'Airplane Guy', 'Elderly Woman']","[32.62, 1.355, 5.233]",16,0,-0.046874999999999986
